lang,algo,family,instance,n,m,opt,k,time_ms,nodes,timed_out,replica
java,brute,dense,dense,4,16,4,4,3.339,921,0,3
python,smart,dense,dense,4,16,4,4,0.078,15,0,1
cpp,smart,dense,dense,4,16,4,4,0.005,15,0,1
java,smart,dense,dense,4,16,4,4,3.145,15,0,1
python,smart,dense,dense,4,16,4,4,0.077,15,0,2
cpp,smart,dense,dense,4,16,4,4,0.005,15,0,2
java,smart,dense,dense,4,16,4,4,3.130,15,0,2
python,smart,dense,dense,4,16,4,4,0.079,15,0,3
cpp,smart,dense,dense,4,16,4,4,0.005,15,0,3
java,smart,dense,dense,4,16,4,4,3.125,15,0,3
python,brute,mini,empty,5,0,0,0,0.010,1,0,1
cpp,brute,mini,empty,5,0,0,0,0.001,1,0,1
java,brute,mini,empty,5,0,0,0,3.065,1,0,1
python,brute,mini,empty,5,0,0,0,0.010,1,0,2
cpp,brute,mini,empty,5,0,0,0,0.001,1,0,2
java,brute,mini,empty,5,0,0,0,3.054,1,0,2
python,brute,mini,empty,5,0,0,0,0.010,1,0,3
cpp,brute,mini,empty,5,0,0,0,0.001,1,0,3
java,brute,mini,empty,5,0,0,0,3.030,1,0,3
python,smart,mini,empty,5,0,0,0,0.046,6,0,1
cpp,smart,mini,empty,5,0,0,0,0.003,6,0,1
java,smart,mini,empty,5,0,0,0,3.049,6,0,1
python,smart,mini,empty,5,0,0,0,0.046,6,0,2
cpp,smart,mini,empty,5,0,0,0,0.003,6,0,2
java,smart,mini,empty,5,0,0,0,3.047,6,0,2
python,smart,mini,empty,5,0,0,0,0.045,6,0,3
cpp,smart,mini,empty,5,0,0,0,0.003,6,0,3
java,smart,mini,empty,5,0,0,0,3.077,6,0,3
python,brute,mini,mini1,2,3,2,2,0.019,11,0,1
cpp,brute,mini,mini1,2,3,2,2,0.001,11,0,1
java,brute,mini,mini1,2,3,2,2,2.925,11,0,1
python,brute,mini,mini1,2,3,2,2,0.019,11,0,2
cpp,brute,mini,mini1,2,3,2,2,0.001,11,0,2
java,brute,mini,mini1,2,3,2,2,3.048,11,0,2
python,brute,mini,mini1,2,3,2,2,0.019,11,0,3
cpp,brute,mini,mini1,2,3,2,2,0.001,11,0,3
java,brute,mini,mini1,2,3,2,2,3.036,11,0,3
python,smart,mini,mini1,2,3,2,2,0.040,5,0,1
cpp,smart,mini,mini1,2,3,2,2,0.003,5,0,1
java,smart,mini,mini1,2,3,2,2,3.070,5,0,1
python,smart,mini,mini1,2,3,2,2,0.039,5,0,2
cpp,smart,mini,mini1,2,3,2,2,0.003,5,0,2
java,smart,mini,mini1,2,3,2,2,3.111,5,0,2
python,smart,mini,mini1,2,3,2,2,0.040,5,0,3
cpp,smart,mini,mini1,2,3,2,2,0.004,5,0,3
java,smart,mini,mini1,2,3,2,2,3.136,5,0,3
python,brute,mini,mini2,3,5,3,3,0.025,35,0,1
cpp,brute,mini,mini2,3,5,3,3,0.001,35,0,1
java,brute,mini,mini2,3,5,3,3,2.998,35,0,1
python,brute,mini,mini2,3,5,3,3,0.025,35,0,2
cpp,brute,mini,mini2,3,5,3,3,0.001,35,0,2
java,brute,mini,mini2,3,5,3,3,2.996,35,0,2
python,brute,mini,mini2,3,5,3,3,0.024,35,0,3
cpp,brute,mini,mini2,3,5,3,3,0.002,35,0,3
java,brute,mini,mini2,3,5,3,3,3.011,35,0,3
python,smart,mini,mini2,3,5,3,3,0.052,7,0,1
cpp,smart,mini,mini2,3,5,3,3,0.003,7,0,1
java,smart,mini,mini2,3,5,3,3,3.124,7,0,1
python,smart,mini,mini2,3,5,3,3,0.070,7,0,2
cpp,smart,mini,mini2,3,5,3,3,0.003,7,0,2
java,smart,mini,mini2,3,5,3,3,3.140,7,0,2
python,smart,mini,mini2,3,5,3,3,0.050,7,0,3
cpp,smart,mini,mini2,3,5,3,3,0.004,7,0,3
java,smart,mini,mini2,3,5,3,3,3.067,7,0,3
python,brute,mini,noperf,3,3,1,1,0.018,10,0,1
cpp,brute,mini,noperf,3,3,1,1,0.001,10,0,1
java,brute,mini,noperf,3,3,1,1,3.057,10,0,1
python,brute,mini,noperf,3,3,1,1,0.019,10,0,2
cpp,brute,mini,noperf,3,3,1,1,0.001,10,0,2
java,brute,mini,noperf,3,3,1,1,2.983,10,0,2
python,brute,mini,noperf,3,3,1,1,0.018,10,0,3
cpp,brute,mini,noperf,3,3,1,1,0.001,10,0,3
java,brute,mini,noperf,3,3,1,1,2.995,10,0,3
python,smart,mini,noperf,3,3,1,1,0.058,9,0,1
cpp,smart,mini,noperf,3,3,1,1,0.004,9,0,1
java,smart,mini,noperf,3,3,1,1,3.115,9,0,1
python,smart,mini,noperf,3,3,1,1,0.056,9,0,2
cpp,smart,mini,noperf,3,3,1,1,0.004,9,0,2
java,smart,mini,noperf,3,3,1,1,3.091,9,0,2
python,smart,mini,noperf,3,3,1,1,0.057,9,0,3
cpp,smart,mini,noperf,3,3,1,1,0.004,9,0,3
java,smart,mini,noperf,3,3,1,1,3.065,9,0,3
python,brute,structured,structured_n10_m30_s0,10,30,10,10,24.544,128217,0,1
cpp,brute,structured,structured_n10_m30_s0,10,30,10,10,0.445,128217,0,1
java,brute,structured,structured_n10_m30_s0,10,30,10,10,5.889,128217,0,1
python,brute,structured,structured_n10_m30_s0,10,30,10,10,24.855,128217,0,2
cpp,brute,structured,structured_n10_m30_s0,10,30,10,10,0.440,128217,0,2
java,brute,structured,structured_n10_m30_s0,10,30,10,10,5.853,128217,0,2
python,brute,structured,structured_n10_m30_s0,10,30,10,10,24.294,128217,0,3
cpp,brute,structured,structured_n10_m30_s0,10,30,10,10,0.440,128217,0,3
java,brute,structured,structured_n10_m30_s0,10,30,10,10,6.016,128217,0,3
python,smart,structured,structured_n10_m30_s0,10,30,10,10,0.207,21,0,1
cpp,smart,structured,structured_n10_m30_s0,10,30,10,10,0.009,21,0,1
java,smart,structured,structured_n10_m30_s0,10,30,10,10,3.393,21,0,1
python,smart,structured,structured_n10_m30_s0,10,30,10,10,0.205,21,0,2
cpp,smart,structured,structured_n10_m30_s0,10,30,10,10,0.028,21,0,2
java,smart,structured,structured_n10_m30_s0,10,30,10,10,3.258,21,0,2
python,smart,structured,structured_n10_m30_s0,10,30,10,10,0.210,21,0,3
cpp,smart,structured,structured_n10_m30_s0,10,30,10,10,0.009,21,0,3
java,smart,structured,structured_n10_m30_s0,10,30,10,10,3.241,21,0,3
python,brute,structured,structured_n10_m30_s1,10,30,10,10,35.038,181312,0,1
cpp,brute,structured,structured_n10_m30_s1,10,30,10,10,0.695,181312,0,1
java,brute,structured,structured_n10_m30_s1,10,30,10,10,7.052,181312,0,1
python,brute,structured,structured_n10_m30_s1,10,30,10,10,35.759,181312,0,2
cpp,brute,structured,structured_n10_m30_s1,10,30,10,10,0.704,181312,0,2
java,brute,structured,structured_n10_m30_s1,10,30,10,10,8.106,181312,0,2
python,brute,structured,structured_n10_m30_s1,10,30,10,10,34.963,181312,0,3
cpp,brute,structured,structured_n10_m30_s1,10,30,10,10,0.702,181312,0,3
java,brute,structured,structured_n10_m30_s1,10,30,10,10,6.959,181312,0,3
python,smart,structured,structured_n10_m30_s1,10,30,10,10,0.208,23,0,1
cpp,smart,structured,structured_n10_m30_s1,10,30,10,10,0.009,23,0,1
java,smart,structured,structured_n10_m30_s1,10,30,10,10,3.267,23,0,1
python,smart,structured,structured_n10_m30_s1,10,30,10,10,0.211,23,0,2
cpp,smart,structured,structured_n10_m30_s1,10,30,10,10,0.009,23,0,2
java,smart,structured,structured_n10_m30_s1,10,30,10,10,3.291,23,0,2
python,smart,structured,structured_n10_m30_s1,10,30,10,10,0.207,23,0,3
cpp,smart,structured,structured_n10_m30_s1,10,30,10,10,0.009,23,0,3
java,smart,structured,structured_n10_m30_s1,10,30,10,10,3.241,23,0,3
python,brute,structured,structured_n10_m30_s2,10,30,10,10,23.720,133058,0,1
cpp,brute,structured,structured_n10_m30_s2,10,30,10,10,0.433,133058,0,1
java,brute,structured,structured_n10_m30_s2,10,30,10,10,6.023,133058,0,1
python,brute,structured,structured_n10_m30_s2,10,30,10,10,23.746,133058,0,2
cpp,brute,structured,structured_n10_m30_s2,10,30,10,10,0.421,133058,0,2
java,brute,structured,structured_n10_m30_s2,10,30,10,10,5.932,133058,0,2
python,brute,structured,structured_n10_m30_s2,10,30,10,10,24.025,133058,0,3
cpp,brute,structured,structured_n10_m30_s2,10,30,10,10,0.429,133058,0,3
java,brute,structured,structured_n10_m30_s2,10,30,10,10,5.916,133058,0,3
python,smart,structured,structured_n10_m30_s2,10,30,10,10,0.200,21,0,1
cpp,smart,structured,structured_n10_m30_s2,10,30,10,10,0.008,21,0,1
java,smart,structured,structured_n10_m30_s2,10,30,10,10,3.285,21,0,1
python,smart,structured,structured_n10_m30_s2,10,30,10,10,0.196,21,0,2
cpp,smart,structured,structured_n10_m30_s2,10,30,10,10,0.009,21,0,2
java,smart,structured,structured_n10_m30_s2,10,30,10,10,3.258,21,0,2
python,smart,structured,structured_n10_m30_s2,10,30,10,10,0.206,21,0,3
cpp,smart,structured,structured_n10_m30_s2,10,30,10,10,0.008,21,0,3
java,smart,structured,structured_n10_m30_s2,10,30,10,10,3.258,21,0,3
python,brute,structured,structured_n10_m30_s3,10,30,10,10,27.525,139325,0,1
cpp,brute,structured,structured_n10_m30_s3,10,30,10,10,0.531,139325,0,1
java,brute,structured,structured_n10_m30_s3,10,30,10,10,6.335,139325,0,1
python,brute,structured,structured_n10_m30_s3,10,30,10,10,27.207,139325,0,2
cpp,brute,structured,structured_n10_m30_s3,10,30,10,10,0.539,139325,0,2
java,brute,structured,structured_n10_m30_s3,10,30,10,10,6.235,139325,0,2
python,brute,structured,structured_n10_m30_s3,10,30,10,10,27.044,139325,0,3
cpp,brute,structured,structured_n10_m30_s3,10,30,10,10,0.533,139325,0,3
java,brute,structured,structured_n10_m30_s3,10,30,10,10,6.251,139325,0,3
python,smart,structured,structured_n10_m30_s3,10,30,10,10,0.197,22,0,1
cpp,smart,structured,structured_n10_m30_s3,10,30,10,10,0.009,22,0,1
java,smart,structured,structured_n10_m30_s3,10,30,10,10,3.250,22,0,1
python,smart,structured,structured_n10_m30_s3,10,30,10,10,0.197,22,0,2
cpp,smart,structured,structured_n10_m30_s3,10,30,10,10,0.009,22,0,2
java,smart,structured,structured_n10_m30_s3,10,30,10,10,3.230,22,0,2
python,smart,structured,structured_n10_m30_s3,10,30,10,10,0.197,22,0,3
cpp,smart,structured,structured_n10_m30_s3,10,30,10,10,0.009,22,0,3
java,smart,structured,structured_n10_m30_s3,10,30,10,10,3.340,22,0,3
python,brute,structured,structured_n10_m30_s4,10,30,10,10,21.816,112965,0,1
cpp,brute,structured,structured_n10_m30_s4,10,30,10,10,0.466,112965,0,1
java,brute,structured,structured_n10_m30_s4,10,30,10,10,5.763,112965,0,1
python,brute,structured,structured_n10_m30_s4,10,30,10,10,22.550,112965,0,2
cpp,brute,structured,structured_n10_m30_s4,10,30,10,10,0.467,112965,0,2
java,brute,structured,structured_n10_m30_s4,10,30,10,10,5.891,112965,0,2
python,brute,structured,structured_n10_m30_s4,10,30,10,10,22.333,112965,0,3
cpp,brute,structured,structured_n10_m30_s4,10,30,10,10,0.467,112965,0,3
java,brute,structured,structured_n10_m30_s4,10,30,10,10,5.820,112965,0,3
python,smart,structured,structured_n10_m30_s4,10,30,10,10,0.195,21,0,1
cpp,smart,structured,structured_n10_m30_s4,10,30,10,10,0.009,21,0,1
java,smart,structured,structured_n10_m30_s4,10,30,10,10,3.246,21,0,1
python,smart,structured,structured_n10_m30_s4,10,30,10,10,0.195,21,0,2
cpp,smart,structured,structured_n10_m30_s4,10,30,10,10,0.009,21,0,2
java,smart,structured,structured_n10_m30_s4,10,30,10,10,3.209,21,0,2
python,smart,structured,structured_n10_m30_s4,10,30,10,10,0.197,21,0,3
cpp,smart,structured,structured_n10_m30_s4,10,30,10,10,0.009,21,0,3
java,smart,structured,structured_n10_m30_s4,10,30,10,10,3.266,21,0,3
python,brute,structured,structured_n20_m60_s0,20,60,20,NA,5000,NA,1,1
cpp,brute,structured,structured_n20_m60_s0,20,60,20,20,4802.068,1885532161,0,1
java,brute,structured,structured_n20_m60_s0,20,60,20,20,5003.427,877631788,1,1
python,brute,structured,structured_n20_m60_s0,20,60,20,NA,5000,NA,1,2
cpp,brute,structured,structured_n20_m60_s0,20,60,20,20,4804.967,1885532161,0,2
java,brute,structured,structured_n20_m60_s0,20,60,20,20,5003.437,844153126,1,2
python,brute,structured,structured_n20_m60_s0,20,60,20,NA,5000,NA,1,3
cpp,brute,structured,structured_n20_m60_s0,20,60,20,20,4806.875,1885532161,0,3
java,brute,structured,structured_n20_m60_s0,20,60,20,20,5003.420,867083153,1,3
python,smart,structured,structured_n20_m60_s0,20,60,20,20,0.636,41,0,1
cpp,smart,structured,structured_n20_m60_s0,20,60,20,20,0.019,41,0,1
java,smart,structured,structured_n20_m60_s0,20,60,20,20,3.480,41,0,1
python,smart,structured,structured_n20_m60_s0,20,60,20,20,0.635,41,0,2
cpp,smart,structured,structured_n20_m60_s0,20,60,20,20,0.020,41,0,2
java,smart,structured,structured_n20_m60_s0,20,60,20,20,3.492,41,0,2
python,smart,structured,structured_n20_m60_s0,20,60,20,20,0.623,41,0,3
cpp,smart,structured,structured_n20_m60_s0,20,60,20,20,0.039,41,0,3
java,smart,structured,structured_n20_m60_s0,20,60,20,20,3.432,41,0,3
python,brute,structured,structured_n20_m60_s1,20,60,20,NA,5000,NA,1,1
cpp,brute,structured,structured_n20_m60_s1,20,60,20,NA,5000,NA,1,1
java,brute,structured,structured_n20_m60_s1,20,60,20,20,5003.326,892454752,1,1
python,brute,structured,structured_n20_m60_s1,20,60,20,NA,5000,NA,1,2
cpp,brute,structured,structured_n20_m60_s1,20,60,20,NA,5000,NA,1,2
java,brute,structured,structured_n20_m60_s1,20,60,20,NA,5000,NA,1,2
python,brute,structured,structured_n20_m60_s1,20,60,20,NA,5000,NA,1,3
cpp,brute,structured,structured_n20_m60_s1,20,60,20,NA,5000,NA,1,3
java,brute,structured,structured_n20_m60_s1,20,60,20,NA,5000,NA,1,3
python,smart,structured,structured_n20_m60_s1,20,60,20,20,0.653,41,0,1
cpp,smart,structured,structured_n20_m60_s1,20,60,20,20,0.019,41,0,1
java,smart,structured,structured_n20_m60_s1,20,60,20,20,3.432,41,0,1
python,smart,structured,structured_n20_m60_s1,20,60,20,20,0.641,41,0,2
cpp,smart,structured,structured_n20_m60_s1,20,60,20,20,0.019,41,0,2
java,smart,structured,structured_n20_m60_s1,20,60,20,20,3.450,41,0,2
python,smart,structured,structured_n20_m60_s1,20,60,20,20,0.650,41,0,3
cpp,smart,structured,structured_n20_m60_s1,20,60,20,20,0.021,41,0,3
java,smart,structured,structured_n20_m60_s1,20,60,20,20,3.457,41,0,3
python,brute,structured,structured_n20_m60_s2,20,60,20,NA,5000,NA,1,1
cpp,brute,structured,structured_n20_m60_s2,20,60,20,NA,5000,NA,1,1
java,brute,structured,structured_n20_m60_s2,20,60,20,20,5003.534,897107964,1,1
python,brute,structured,structured_n20_m60_s2,20,60,20,NA,5000,NA,1,2
cpp,brute,structured,structured_n20_m60_s2,20,60,20,NA,5000,NA,1,2
java,brute,structured,structured_n20_m60_s2,20,60,20,NA,5000,NA,1,2
python,brute,structured,structured_n20_m60_s2,20,60,20,NA,5000,NA,1,3
cpp,brute,structured,structured_n20_m60_s2,20,60,20,NA,5000,NA,1,3
java,brute,structured,structured_n20_m60_s2,20,60,20,NA,5000,NA,1,3
python,smart,structured,structured_n20_m60_s2,20,60,20,20,0.638,41,0,1
cpp,smart,structured,structured_n20_m60_s2,20,60,20,20,0.019,41,0,1
java,smart,structured,structured_n20_m60_s2,20,60,20,20,3.501,41,0,1
python,smart,structured,structured_n20_m60_s2,20,60,20,20,0.642,41,0,2
cpp,smart,structured,structured_n20_m60_s2,20,60,20,20,0.019,41,0,2
java,smart,structured,structured_n20_m60_s2,20,60,20,20,3.422,41,0,2
python,smart,structured,structured_n20_m60_s2,20,60,20,20,0.637,41,0,3
cpp,smart,structured,structured_n20_m60_s2,20,60,20,20,0.019,41,0,3
java,smart,structured,structured_n20_m60_s2,20,60,20,20,3.447,41,0,3
python,brute,structured,structured_n20_m60_s3,20,60,20,NA,5000,NA,1,1
cpp,brute,structured,structured_n20_m60_s3,20,60,20,20,4711.366,1762203446,0,1
java,brute,structured,structured_n20_m60_s3,20,60,20,20,5003.383,838873627,1,1
python,brute,structured,structured_n20_m60_s3,20,60,20,NA,5000,NA,1,2
cpp,brute,structured,structured_n20_m60_s3,20,60,20,20,4717.032,1762203446,0,2
java,brute,structured,structured_n20_m60_s3,20,60,20,20,5003.437,834088144,1,2
python,brute,structured,structured_n20_m60_s3,20,60,20,NA,5000,NA,1,3
cpp,brute,structured,structured_n20_m60_s3,20,60,20,20,4706.104,1762203446,0,3
java,brute,structured,structured_n20_m60_s3,20,60,20,20,5003.353,833068494,1,3
python,smart,structured,structured_n20_m60_s3,20,60,20,20,0.629,41,0,1
cpp,smart,structured,structured_n20_m60_s3,20,60,20,20,0.018,41,0,1
java,smart,structured,structured_n20_m60_s3,20,60,20,20,3.474,41,0,1
python,smart,structured,structured_n20_m60_s3,20,60,20,20,0.635,41,0,2
cpp,smart,structured,structured_n20_m60_s3,20,60,20,20,0.020,41,0,2
java,smart,structured,structured_n20_m60_s3,20,60,20,20,3.505,41,0,2
python,smart,structured,structured_n20_m60_s3,20,60,20,20,0.641,41,0,3
cpp,smart,structured,structured_n20_m60_s3,20,60,20,20,0.020,41,0,3
java,smart,structured,structured_n20_m60_s3,20,60,20,20,4.356,41,0,3
python,brute,structured,structured_n20_m60_s4,20,60,20,NA,5000,NA,1,1
cpp,brute,structured,structured_n20_m60_s4,20,60,20,NA,5000,NA,1,1
java,brute,structured,structured_n20_m60_s4,20,60,20,20,5003.298,852754762,1,1
python,brute,structured,structured_n20_m60_s4,20,60,20,NA,5000,NA,1,2
cpp,brute,structured,structured_n20_m60_s4,20,60,20,NA,5000,NA,1,2
java,brute,structured,structured_n20_m60_s4,20,60,20,NA,5000,NA,1,2
python,brute,structured,structured_n20_m60_s4,20,60,20,NA,5000,NA,1,3
cpp,brute,structured,structured_n20_m60_s4,20,60,20,NA,5000,NA,1,3
java,brute,structured,structured_n20_m60_s4,20,60,20,NA,5000,NA,1,3
python,smart,structured,structured_n20_m60_s4,20,60,20,20,0.646,41,0,1
cpp,smart,structured,structured_n20_m60_s4,20,60,20,20,0.018,41,0,1
java,smart,structured,structured_n20_m60_s4,20,60,20,20,3.445,41,0,1
python,smart,structured,structured_n20_m60_s4,20,60,20,20,0.626,41,0,2
cpp,smart,structured,structured_n20_m60_s4,20,60,20,20,0.018,41,0,2
java,smart,structured,structured_n20_m60_s4,20,60,20,20,3.441,41,0,2
python,smart,structured,structured_n20_m60_s4,20,60,20,20,0.624,41,0,3
cpp,smart,structured,structured_n20_m60_s4,20,60,20,20,0.018,41,0,3
java,smart,structured,structured_n20_m60_s4,20,60,20,20,3.506,41,0,3
python,brute,structured,structured_n5_m15_s0,5,15,5,5,0.198,953,0,1
cpp,brute,structured,structured_n5_m15_s0,5,15,5,5,0.006,953,0,1
java,brute,structured,structured_n5_m15_s0,5,15,5,5,3.299,953,0,1
python,brute,structured,structured_n5_m15_s0,5,15,5,5,0.195,953,0,2
cpp,brute,structured,structured_n5_m15_s0,5,15,5,5,0.006,953,0,2
java,brute,structured,structured_n5_m15_s0,5,15,5,5,3.387,953,0,2
python,brute,structured,structured_n5_m15_s0,5,15,5,5,0.204,953,0,3
cpp,brute,structured,structured_n5_m15_s0,5,15,5,5,0.006,953,0,3
java,brute,structured,structured_n5_m15_s0,5,15,5,5,3.321,953,0,3
python,smart,structured,structured_n5_m15_s0,5,15,5,5,0.083,11,0,1
cpp,smart,structured,structured_n5_m15_s0,5,15,5,5,0.004,11,0,1
java,smart,structured,structured_n5_m15_s0,5,15,5,5,3.665,11,0,1
python,smart,structured,structured_n5_m15_s0,5,15,5,5,0.082,11,0,2
cpp,smart,structured,structured_n5_m15_s0,5,15,5,5,0.004,11,0,2
java,smart,structured,structured_n5_m15_s0,5,15,5,5,3.258,11,0,2
python,smart,structured,structured_n5_m15_s0,5,15,5,5,0.081,11,0,3
cpp,smart,structured,structured_n5_m15_s0,5,15,5,5,0.005,11,0,3
java,smart,structured,structured_n5_m15_s0,5,15,5,5,3.128,11,0,3
python,brute,structured,structured_n5_m15_s1,5,15,5,5,0.171,803,0,1
cpp,brute,structured,structured_n5_m15_s1,5,15,5,5,0.006,803,0,1
java,brute,structured,structured_n5_m15_s1,5,15,5,5,3.276,803,0,1
python,brute,structured,structured_n5_m15_s1,5,15,5,5,0.167,803,0,2
cpp,brute,structured,structured_n5_m15_s1,5,15,5,5,0.006,803,0,2
java,brute,structured,structured_n5_m15_s1,5,15,5,5,3.298,803,0,2
python,brute,structured,structured_n5_m15_s1,5,15,5,5,0.167,803,0,3
cpp,brute,structured,structured_n5_m15_s1,5,15,5,5,0.006,803,0,3
java,brute,structured,structured_n5_m15_s1,5,15,5,5,3.296,803,0,3
python,smart,structured,structured_n5_m15_s1,5,15,5,5,0.091,12,0,1
cpp,smart,structured,structured_n5_m15_s1,5,15,5,5,0.004,12,0,1
java,smart,structured,structured_n5_m15_s1,5,15,5,5,3.144,12,0,1
python,smart,structured,structured_n5_m15_s1,5,15,5,5,0.089,12,0,2
cpp,smart,structured,structured_n5_m15_s1,5,15,5,5,0.005,12,0,2
java,smart,structured,structured_n5_m15_s1,5,15,5,5,3.216,12,0,2
python,smart,structured,structured_n5_m15_s1,5,15,5,5,0.087,12,0,3
cpp,smart,structured,structured_n5_m15_s1,5,15,5,5,0.004,12,0,3
java,smart,structured,structured_n5_m15_s1,5,15,5,5,3.450,12,0,3
python,brute,structured,structured_n5_m15_s2,5,15,5,5,0.208,973,0,1
cpp,brute,structured,structured_n5_m15_s2,5,15,5,5,0.007,973,0,1
java,brute,structured,structured_n5_m15_s2,5,15,5,5,3.336,973,0,1
python,brute,structured,structured_n5_m15_s2,5,15,5,5,0.199,973,0,2
cpp,brute,structured,structured_n5_m15_s2,5,15,5,5,0.007,973,0,2
java,brute,structured,structured_n5_m15_s2,5,15,5,5,3.293,973,0,2
python,brute,structured,structured_n5_m15_s2,5,15,5,5,0.201,973,0,3
cpp,brute,structured,structured_n5_m15_s2,5,15,5,5,0.007,973,0,3
java,brute,structured,structured_n5_m15_s2,5,15,5,5,3.344,973,0,3
python,smart,structured,structured_n5_m15_s2,5,15,5,5,0.085,12,0,1
cpp,smart,structured,structured_n5_m15_s2,5,15,5,5,0.005,12,0,1
java,smart,structured,structured_n5_m15_s2,5,15,5,5,3.175,12,0,1
python,smart,structured,structured_n5_m15_s2,5,15,5,5,0.085,12,0,2
cpp,smart,structured,structured_n5_m15_s2,5,15,5,5,0.005,12,0,2
java,smart,structured,structured_n5_m15_s2,5,15,5,5,3.162,12,0,2
python,smart,structured,structured_n5_m15_s2,5,15,5,5,0.086,12,0,3
cpp,smart,structured,structured_n5_m15_s2,5,15,5,5,0.005,12,0,3
java,smart,structured,structured_n5_m15_s2,5,15,5,5,3.159,12,0,3
python,brute,structured,structured_n5_m15_s3,5,15,5,5,0.200,935,0,1
cpp,brute,structured,structured_n5_m15_s3,5,15,5,5,0.006,935,0,1
java,brute,structured,structured_n5_m15_s3,5,15,5,5,3.318,935,0,1
python,brute,structured,structured_n5_m15_s3,5,15,5,5,0.185,935,0,2
cpp,brute,structured,structured_n5_m15_s3,5,15,5,5,0.006,935,0,2
java,brute,structured,structured_n5_m15_s3,5,15,5,5,3.228,935,0,2
python,brute,structured,structured_n5_m15_s3,5,15,5,5,0.190,935,0,3
cpp,brute,structured,structured_n5_m15_s3,5,15,5,5,0.006,935,0,3
java,brute,structured,structured_n5_m15_s3,5,15,5,5,3.206,935,0,3
python,smart,structured,structured_n5_m15_s3,5,15,5,5,0.096,13,0,1
cpp,smart,structured,structured_n5_m15_s3,5,15,5,5,0.005,13,0,1
java,smart,structured,structured_n5_m15_s3,5,15,5,5,3.134,13,0,1
python,smart,structured,structured_n5_m15_s3,5,15,5,5,0.088,13,0,2
cpp,smart,structured,structured_n5_m15_s3,5,15,5,5,0.005,13,0,2
java,smart,structured,structured_n5_m15_s3,5,15,5,5,3.223,13,0,2
python,smart,structured,structured_n5_m15_s3,5,15,5,5,0.087,13,0,3
cpp,smart,structured,structured_n5_m15_s3,5,15,5,5,0.005,13,0,3
java,smart,structured,structured_n5_m15_s3,5,15,5,5,3.297,13,0,3
python,brute,structured,structured_n5_m15_s4,5,15,5,5,0.197,964,0,1
cpp,brute,structured,structured_n5_m15_s4,5,15,5,5,0.006,964,0,1
java,brute,structured,structured_n5_m15_s4,5,15,5,5,3.213,964,0,1
python,brute,structured,structured_n5_m15_s4,5,15,5,5,0.194,964,0,2
cpp,brute,structured,structured_n5_m15_s4,5,15,5,5,0.006,964,0,2
java,brute,structured,structured_n5_m15_s4,5,15,5,5,3.318,964,0,2
python,brute,structured,structured_n5_m15_s4,5,15,5,5,0.204,964,0,3
cpp,brute,structured,structured_n5_m15_s4,5,15,5,5,0.006,964,0,3
java,brute,structured,structured_n5_m15_s4,5,15,5,5,3.133,964,0,3
python,smart,structured,structured_n5_m15_s4,5,15,5,5,0.086,12,0,1
cpp,smart,structured,structured_n5_m15_s4,5,15,5,5,0.005,12,0,1
java,smart,structured,structured_n5_m15_s4,5,15,5,5,3.178,12,0,1
python,smart,structured,structured_n5_m15_s4,5,15,5,5,0.085,12,0,2
cpp,smart,structured,structured_n5_m15_s4,5,15,5,5,0.005,12,0,2
java,smart,structured,structured_n5_m15_s4,5,15,5,5,3.212,12,0,2
python,smart,structured,structured_n5_m15_s4,5,15,5,5,0.090,12,0,3
cpp,smart,structured,structured_n5_m15_s4,5,15,5,5,0.005,12,0,3
java,smart,structured,structured_n5_m15_s4,5,15,5,5,3.167,12,0,3
